Episode,Reward
309,-5.099999999999998
310,-6.899999999999999
311,-6.299999999999999
312,-6.899999999999999
313,-4.499999999999998
314,-3.899999999999998
315,-2.699999999999998
316,-5.099999999999998
317,-6.299999999999999
318,-6.299999999999999
319,-5.699999999999998
320,-5.099999999999998
321,-5.099999999999998
322,-7.499999999999998
323,-6.899999999999999
324,-7.499999999999998
325,-4.499999999999998
326,-2.699999999999998
327,-6.899999999999999
328,-7.499999999999998
329,-2.099999999999998
330,-7.499999999999998
331,-6.299999999999999
332,-7.499999999999998
333,-3.899999999999998
334,-5.699999999999998
335,-3.899999999999998
336,-6.899999999999999
337,-3.899999999999998
338,-6.899999999999999
339,-7.499999999999998
340,-6.899999999999999
341,-7.499999999999998
342,-3.899999999999998
343,-5.699999999999998
344,-7.499999999999998
345,3.299999999999999
346,-7.499999999999998
347,-0.8999999999999986
348,3.8999999999999986
349,-4.499999999999998
350,-7.499999999999998
351,-6.899999999999999
352,-5.099999999999998
353,-5.099999999999998
354,-5.099999999999998
355,-5.699999999999998
356,-4.499999999999998
357,2.6999999999999993
358,-6.299999999999999
359,-2.699999999999998
360,0.3000000000000007
361,-7.499999999999998
362,-5.099999999999998
363,-6.899999999999999
364,-2.099999999999998
365,-6.899999999999999
366,1.5
367,-7.499999999999998
368,-6.899999999999999
369,-5.099999999999998
370,-4.499999999999998
371,-6.299999999999999
372,-2.099999999999998
373,-3.899999999999998
374,-2.699999999999998
375,-6.899999999999999
376,2.0999999999999996
377,-4.499999999999998
378,-5.099999999999998
379,-5.099999999999998
380,-2.699999999999998
381,-6.299999999999999
382,-8.099999999999998
383,-5.699999999999998
384,-3.899999999999998
385,-6.899999999999999
386,-2.099999999999998
387,-6.299999999999999
388,-5.099999999999998
389,-5.099999999999998
390,-2.099999999999998
391,-4.499999999999998
392,-5.699999999999998
393,-5.099999999999998
394,-6.299999999999999
395,-2.099999999999998
396,-5.699999999999998
397,-6.899999999999999
398,-5.699999999999998
399,-1.4999999999999982
400,-4.499999999999998
401,-6.899999999999999
402,-6.299999999999999
403,-5.699999999999998
404,0.3000000000000007
405,-6.299999999999999
406,-6.899999999999999
407,-6.899999999999999
408,-0.8999999999999986
409,0.3000000000000007
410,-6.299999999999999
411,-6.899999999999999
412,-1.4999999999999982
413,-5.099999999999998
414,-3.899999999999998
415,-0.29999999999999893
416,-5.699999999999998
417,-5.699999999999998
418,-7.499999999999998
419,-6.899999999999999
420,0.3000000000000007
421,-2.699999999999998
422,0.9000000000000004
423,-3.899999999999998
424,3.8999999999999986
425,-4.499999999999998
426,-5.699999999999998
427,-2.699999999999998
428,-7.499999999999998
429,-6.299999999999999
430,-5.099999999999998
431,-7.499999999999998
432,-2.699999999999998
433,-0.8999999999999986
434,-3.899999999999998
435,-3.899999999999998
436,-5.699999999999998
437,-3.899999999999998
438,-3.299999999999998
439,-5.099999999999998
440,-4.499999999999998
441,-6.299999999999999
442,-0.8999999999999986
443,-6.899999999999999
444,-2.099999999999998
445,-4.499999999999998
446,3.299999999999999
447,-3.899999999999998
448,-6.899999999999999
449,-4.499999999999998
450,-2.099999999999998
451,-6.299999999999999
452,-6.899999999999999
453,-6.899999999999999
454,-5.099999999999998
455,-0.8999999999999986
456,-2.699999999999998
457,-5.699999999999998
458,-6.299999999999999
459,-3.899999999999998
460,-2.699999999999998
461,3.299999999999999
462,-6.299999999999999
463,-2.099999999999998
464,-5.099999999999998
465,-1.4999999999999982
466,-5.099999999999998
467,-1.4999999999999982
468,-3.899999999999998
469,-7.499999999999998
470,0.9000000000000004
471,-5.699999999999998
472,0.3000000000000007
473,3.8999999999999986
474,-6.299999999999999
475,3.8999999999999986
476,3.8999999999999986
477,3.8999999999999986
478,-2.099999999999998
479,-7.499999999999998
480,-2.699999999999998
481,-6.299999999999999
482,0.9000000000000004
483,2.700000000000003
484,-2.699999999999998
485,-5.699999999999998
486,-6.299999999999999
487,3.8999999999999986
488,-2.699999999999998
489,4.4999999999999964
490,-2.099999999999998
491,-3.899999999999998
492,0.3000000000000007
493,-3.299999999999998
494,-4.499999999999998
495,-6.899999999999999
496,3.8999999999999986
497,0.9000000000000004
498,-2.699999999999998
499,-0.29999999999999893
500,-0.8999999999999986
501,-5.699999999999998
502,-5.699999999999998
503,-5.099999999999998
504,-0.8999999999999979
505,3.8999999999999986
506,-5.099999999999998
507,-6.299999999999999
508,0.3000000000000007
509,-2.099999999999998
510,-5.099999999999998
511,-4.499999999999998
512,0.9000000000000004
513,-3.299999999999998
514,3.8999999999999986
515,-2.699999999999998
516,0.3000000000000007
517,-6.299999999999999
518,-0.29999999999999893
519,-4.499999999999998
520,-3.899999999999998
521,-2.099999999999998
522,3.8999999999999986
523,3.8999999999999986
524,-6.299999999999999
525,-5.099999999999998
526,-5.699999999999998
527,-0.29999999999999893
528,-5.099999999999998
529,-1.4999999999999982
530,-3.899999999999998
531,-2.099999999999998
532,-2.099999999999998
533,3.8999999999999986
534,-1.4999999999999982
535,-5.099999999999998
536,-6.899999999999999
537,-4.499999999999998
538,-6.299999999999999
539,-3.899999999999998
540,-1.4999999999999982
541,3.8999999999999986
542,3.9999999999999982
543,-3.299999999999998
544,-6.899999999999999
545,-1.4999999999999982
546,3.8999999999999986
547,3.8999999999999986
548,3.8999999999999986
549,2.0999999999999996
550,-3.299999999999998
551,-0.8999999999999986
552,2.6999999999999993
553,-2.099999999999998
554,-4.499999999999998
555,-0.8999999999999986
556,-2.699999999999998
557,3.8999999999999986
558,2.0999999999999996
559,-6.299999999999999
560,-1.4999999999999982
561,3.8999999999999986
562,-5.099999999999998
563,-0.8999999999999986
564,-1.4999999999999982
565,0.3000000000000007
566,-0.8999999999999986
567,-5.099999999999998
568,-6.299999999999999
569,3.8999999999999986
570,-4.499999999999998
571,-1.4999999999999982
572,3.8999999999999986
573,1.5
574,-4.499999999999998
575,-5.699999999999998
576,3.8999999999999986
577,-6.299999999999999
578,3.8999999999999986
579,-3.899999999999998
580,2.6999999999999993
581,-4.499999999999998
582,-2.099999999999998
583,-2.099999999999998
584,3.8999999999999986
585,3.299999999999999
586,0.9000000000000004
587,3.8999999999999986
588,4.599999999999996
589,2.0999999999999996
590,3.8999999999999986
591,-3.899999999999998
592,-1.4999999999999982
593,-0.29999999999999893
594,3.299999999999999
595,-5.099999999999998
596,1.5
597,-3.299999999999998
598,-3.299999999999998
599,-3.299999999999998
600,-2.099999999999998
601,3.8999999999999986
602,-1.4999999999999982
603,3.8999999999999986
604,-0.8999999999999986
605,3.299999999999999
606,-1.4999999999999982
607,-1.4999999999999982
608,-6.299999999999999
609,-3.299999999999998
610,1.5000000000000027
611,3.8999999999999986
612,3.9999999999999982
613,-0.29999999999999893
614,-0.8999999999999986
615,-5.699999999999998
616,3.8999999999999986
617,-6.299999999999999
618,3.8999999999999986
619,1.5
620,-4.499999999999998
621,3.8999999999999986
622,3.8999999999999986
623,-3.899999999999998
624,-2.699999999999998
625,-5.699999999999998
626,-5.699999999999998
627,2.0999999999999996
628,-3.299999999999998
629,-3.299999999999998
630,4.299999999999997
631,0.9000000000000004
632,-2.699999999999998
633,3.8999999999999986
634,-1.4999999999999982
635,-3.899999999999998
636,3.8999999999999986
637,0.9000000000000004
638,-1.4999999999999982
639,3.8999999999999986
640,3.8999999999999986
641,3.8999999999999986
642,3.8999999999999986
643,-6.299999999999999
644,-3.899999999999998
645,3.8999999999999986
646,-3.299999999999998
647,-0.8999999999999986
648,-0.8999999999999986
649,3.8999999999999986
650,3.8999999999999986
651,3.299999999999999
652,2.6999999999999993
653,3.8999999999999986
654,-0.29999999999999893
655,-0.29999999999999893
656,0.3000000000000007
657,-5.699999999999998
658,2.6999999999999993
659,2.6999999999999993
660,-3.899999999999998
661,3.8999999999999986
662,3.8999999999999986
663,3.8999999999999986
664,-3.299999999999998
665,2.6999999999999993
666,0.9000000000000004
667,3.8999999999999986
668,3.8999999999999986
669,3.8999999999999986
670,-2.099999999999998
671,4.4999999999999964
672,-2.099999999999998
673,2.0999999999999996
674,3.8999999999999986
675,-3.899999999999998
676,1.5
677,3.8999999999999986
678,1.5
679,3.8999999999999986
680,0.9000000000000004
681,4.1999999999999975
682,3.299999999999999
683,-7.499999999999998
684,3.8999999999999986
685,4.899999999999995
686,3.8999999999999986
687,3.8999999999999986
688,-2.099999999999998
689,-5.099999999999998
690,4.299999999999997
691,-6.299999999999999
692,3.8999999999999986
693,-3.899999999999998
694,-4.499999999999998
695,-2.099999999999998
696,3.299999999999999
697,2.0999999999999996
698,-1.4999999999999982
699,0.30000000000000115
700,3.8999999999999986
701,3.8999999999999986
702,3.8999999999999986
703,3.8999999999999986
704,0.9000000000000004
705,4.1999999999999975
706,3.9999999999999982
707,-6.299999999999999
708,3.8999999999999986
709,0.3000000000000007
710,3.8999999999999986
711,1.5
712,2.6999999999999993
713,3.9999999999999982
714,-6.299999999999999
715,0.9000000000000004
716,0.9000000000000004
717,3.8999999999999986
718,3.8999999999999986
719,4.399999999999997
720,3.1000000000000014
721,6.5999999999999925
722,-0.29999999999999893
723,0.9000000000000004
724,-1.4999999999999982
725,3.8999999999999986
726,3.8999999999999986
727,2.0999999999999996
728,3.8999999999999986
729,3.8999999999999986
730,3.8999999999999986
731,3.8999999999999986
732,3.8999999999999986
733,3.8999999999999986
734,-2.699999999999998
735,-2.699999999999998
736,3.8999999999999986
737,3.8999999999999986
738,3.8999999999999986
739,0.9000000000000004
740,1.5
741,-2.099999999999998
742,3.8999999999999986
743,3.8999999999999986
744,3.8999999999999986
745,3.8999999999999986
746,3.8999999999999986
747,3.8999999999999986
748,-0.29999999999999893
749,3.8999999999999986
750,3.8999999999999986
751,2.600000000000002
752,-1.4999999999999982
753,2.0999999999999996
754,3.8999999999999986
755,3.8999999999999986
756,3.8999999999999986
757,3.8999999999999986
758,3.8999999999999986
759,3.8999999999999986
760,-2.099999999999998
761,3.8999999999999986
762,-4.499999999999998
763,3.8999999999999986
764,3.8999999999999986
765,4.599999999999996
766,3.8999999999999986
767,0.9000000000000004
768,4.599999999999996
769,3.8999999999999986
770,-1.4999999999999982
771,3.8999999999999986
772,3.8999999999999986
773,3.8999999999999986
774,-0.29999999999999893
775,3.8999999999999986
776,3.8999999999999986
777,3.8999999999999986
778,4.4999999999999964
779,3.8999999999999986
780,3.8999999999999986
781,3.8999999999999986
782,-3.899999999999998
783,2.0000000000000013
784,3.8999999999999986
785,3.8999999999999986
786,-3.899999999999998
787,3.8999999999999986
788,3.8999999999999986
789,4.799999999999995
790,4.1999999999999975
791,3.8999999999999986
792,-2.699999999999998
793,3.8999999999999986
794,3.8999999999999986
795,3.8999999999999986
796,2.0999999999999996
797,3.8999999999999986
798,4.699999999999996
799,3.8999999999999986
800,0.3000000000000007
801,3.8999999999999986
802,4.299999999999997
803,4.099999999999998
804,3.9999999999999982
805,4.699999999999996
806,2.0000000000000013
807,4.4999999999999964
808,3.9999999999999982
809,-4.499999999999998
810,3.8999999999999986
811,4.299999999999997
812,3.8999999999999986
813,3.8999999999999986
814,3.8999999999999986
815,4.299999999999997
816,3.8999999999999986
817,3.8999999999999986
818,3.6999999999999993
819,4.1999999999999975
820,2.0000000000000013
821,3.8999999999999986
822,4.1999999999999975
823,3.8999999999999986
824,3.8999999999999986
825,3.8999999999999986
826,3.799999999999999
827,6.399999999999993
828,8.399999999999986
829,-2.699999999999998
830,3.9999999999999982
831,3.8999999999999986
832,3.8999999999999986
833,-0.8999999999999979
834,3.4000000000000004
835,4.599999999999996
836,3.8999999999999986
837,3.8999999999999986
838,2.0000000000000013
839,3.8999999999999986
840,2.0000000000000013
841,2.0000000000000013
842,3.8999999999999986
843,3.8999999999999986
844,3.9999999999999982
845,6.399999999999993
846,3.8999999999999986
847,2.0000000000000013
848,3.8999999999999986
849,3.8999999999999986
850,3.8999999999999986
851,3.9999999999999982
852,5.999999999999995
853,3.8999999999999986
854,3.8999999999999986
855,3.8999999999999986
856,4.099999999999998
857,3.8999999999999986
858,6.499999999999993
859,3.8999999999999986
860,3.8999999999999986
861,2.0000000000000013
862,6.399999999999993
863,3.8999999999999986
864,8.399999999999986
865,3.8999999999999986
866,3.9999999999999982
867,3.8999999999999986
868,3.8999999999999986
869,2.0000000000000013
870,3.9999999999999982
871,3.9999999999999982
872,3.8999999999999986
873,4.099999999999998
874,3.8999999999999986
875,2.0000000000000013
876,3.8999999999999986
877,5.999999999999995
878,5.999999999999995
879,-0.29999999999999893
880,3.8999999999999986
881,3.8999999999999986
882,4.299999999999997
883,3.8999999999999986
884,5.999999999999995
885,2.0000000000000013
886,2.4000000000000017
887,2.0000000000000013
888,3.799999999999999
889,3.8999999999999986
890,3.8999999999999986
891,2.0000000000000013
892,4.099999999999998
893,5.999999999999995
894,4.999999999999995
895,2.0000000000000013
896,4.299999999999997
897,2.0000000000000013
898,3.8999999999999986
899,3.8999999999999986
900,3.8999999999999986
901,3.8999999999999986
902,3.9999999999999982
903,3.8999999999999986
904,6.199999999999994
905,3.8999999999999986
906,4.899999999999995
907,2.900000000000002
908,3.8999999999999986
909,3.8999999999999986
910,4.899999999999995
911,3.8999999999999986
912,3.8999999999999986
913,6.799999999999992
914,4.299999999999997
915,4.099999999999998
916,2.0000000000000013
917,3.8999999999999986
918,6.299999999999994
919,2.0000000000000013
920,4.099999999999998
921,3.6999999999999993
922,2.0000000000000013
923,3.8999999999999986
924,4.1999999999999975
925,3.799999999999999
926,2.0000000000000013
927,4.099999999999998
928,3.8999999999999986
929,2.2000000000000015
930,4.099999999999998
931,3.8999999999999986
932,2.0000000000000013
933,3.8999999999999986
934,4.599999999999996
935,2.0000000000000013
936,2.0000000000000013
937,4.699999999999996
938,3.6999999999999993
939,3.5999999999999996
940,4.4999999999999964
941,3.5999999999999996
942,2.0000000000000013
943,3.8999999999999986
944,2.0000000000000013
945,3.8999999999999986
946,4.4999999999999964
947,3.8999999999999986
948,3.8999999999999986
949,2.0000000000000013
950,2.0000000000000013
951,2.0000000000000013
952,4.299999999999997
953,3.8999999999999986
954,3.8999999999999986
955,2.0000000000000013
956,4.899999999999995
957,2.0000000000000013
958,3.8999999999999986
959,3.8999999999999986
960,2.4000000000000017
961,3.5999999999999996
962,5.999999999999995
963,2.0000000000000013
964,2.2000000000000015
965,3.8999999999999986
966,2.0000000000000013
967,3.8999999999999986
968,3.8999999999999986
969,6.299999999999994
970,4.699999999999996
971,3.8999999999999986
972,2.0000000000000013
973,3.8999999999999986
974,3.8999999999999986
975,3.5
976,2.0000000000000013
977,2.2000000000000015
978,2.0000000000000013
979,4.299999999999997
980,3.4000000000000004
981,3.8999999999999986
982,2.0000000000000013
983,2.0000000000000013
984,3.5999999999999996
985,3.799999999999999
986,3.8999999999999986
987,2.0000000000000013
988,3.8999999999999986
989,3.8999999999999986
990,2.0000000000000013
991,4.1999999999999975
992,3.8999999999999986
993,2.0000000000000013
994,3.5999999999999996
995,3.4000000000000004
996,2.0000000000000013
997,3.3000000000000007
998,2.0000000000000013
999,2.0000000000000013
1000,2.0000000000000013
1001,3.4000000000000004
1002,3.8999999999999986
1003,2.0000000000000013
1004,2.900000000000002
1005,2.0000000000000013
1006,2.0000000000000013
1007,4.099999999999998
1008,4.399999999999997
1009,3.8999999999999986
1010,2.0000000000000013
1011,2.0000000000000013
1012,4.4999999999999964
1013,2.0000000000000013
1014,3.6999999999999993
1015,2.0000000000000013
1016,2.0000000000000013
1017,3.8999999999999986
1018,3.8999999999999986
1019,2.0000000000000013
1020,3.8999999999999986
1021,3.8999999999999986
1022,2.0000000000000013
1023,4.099999999999998
1024,3.8999999999999986
1025,3.8999999999999986
1026,2.0000000000000013
1027,2.0000000000000013
1028,2.0000000000000013
1029,3.8999999999999986
1030,4.599999999999996
1031,5.999999999999995
1032,3.8999999999999986
1033,6.299999999999994
1034,3.8999999999999986
1035,4.899999999999995
1036,3.8999999999999986
1037,2.0000000000000013
1038,2.0000000000000013
1039,2.600000000000002
1040,2.0000000000000013
1041,2.0000000000000013
1042,4.4999999999999964
1043,3.8999999999999986
1044,2.0000000000000013
1045,2.0000000000000013
1046,3.0000000000000018
1047,4.299999999999997
1048,3.8999999999999986
1049,2.900000000000002
1050,2.0000000000000013
1051,3.799999999999999
1052,2.2000000000000015
1053,4.4999999999999964
1054,2.0000000000000013
1055,3.8999999999999986
1056,4.799999999999995
1057,2.0000000000000013
1058,2.700000000000002
1059,2.600000000000002
1060,2.4000000000000017
1061,6.099999999999994
1062,2.0000000000000013
1063,2.0000000000000013
1064,3.8999999999999986
1065,3.8999999999999986
1066,3.799999999999999
1067,2.0000000000000013
1068,2.0000000000000013
1069,2.0000000000000013
1070,3.799999999999999
1071,2.0000000000000013
1072,6.5999999999999925
1073,6.299999999999994
1074,2.900000000000002
1075,2.0000000000000013
1076,3.8999999999999986
1077,2.0000000000000013
1078,4.099999999999998
1079,2.0000000000000013
1080,3.1000000000000014
1081,3.8999999999999986
1082,2.0000000000000013
1083,12.899999999999974
1084,4.599999999999996
1085,3.8999999999999986
1086,2.0000000000000013
1087,2.0000000000000013
1088,2.0000000000000013
1089,2.0000000000000013
1090,2.0000000000000013
1091,4.099999999999998
1092,3.9999999999999982
1093,2.4000000000000017
1094,2.0000000000000013
1095,3.8999999999999986
1096,3.8999999999999986
1097,2.0000000000000013
1098,3.8999999999999986
1099,4.399999999999997
1100,4.099999999999998
1101,2.900000000000002
1102,3.5999999999999996
1103,3.5999999999999996
1104,3.8999999999999986
1105,6.199999999999994
1106,2.900000000000002
1107,4.1999999999999975
1108,6.299999999999994
1109,6.399999999999993
1110,6.799999999999992
1111,4.099999999999998
1112,3.8999999999999986
1113,6.199999999999994
1114,6.5999999999999925
1115,3.8999999999999986
1116,6.499999999999993
1117,4.599999999999996
1118,3.8999999999999986
1119,3.8999999999999986
1120,8.899999999999984
1121,4.899999999999995
1122,3.8999999999999986
1123,3.8999999999999986
1124,8.399999999999986
1125,4.1999999999999975
1126,3.8999999999999986
1127,3.8999999999999986
1128,4.699999999999996
1129,8.399999999999986
1130,8.399999999999986
1131,3.8999999999999986
1132,3.8999999999999986
1133,6.799999999999992
1134,5.999999999999995
1135,3.8999999999999986
1136,3.8999999999999986
1137,3.8999999999999986
1138,6.399999999999993
1139,3.8999999999999986
1140,4.399999999999997
1141,3.9999999999999982
1142,6.5999999999999925
1143,6.499999999999993
1144,3.8999999999999986
1145,3.8999999999999986
1146,6.399999999999993
1147,8.399999999999986
1148,3.8999999999999986
1149,4.899999999999995
1150,3.8999999999999986
1151,3.9999999999999982
1152,3.8999999999999986
1153,4.099999999999998
1154,6.799999999999992
1155,3.8999999999999986
1156,4.1999999999999975
1157,6.299999999999994
1158,4.699999999999996
1159,6.399999999999993
1160,3.8999999999999986
1161,3.8999999999999986
1162,6.5999999999999925
1163,3.8999999999999986
1164,3.8999999999999986
1165,6.499999999999993
1166,6.799999999999992
1167,8.399999999999986
1168,4.599999999999996
1169,4.899999999999995
1170,3.8999999999999986
1171,3.8999999999999986
1172,4.799999999999995
1173,3.8999999999999986
1174,4.599999999999996
1175,8.399999999999986
1176,4.799999999999995
1177,3.8999999999999986
1178,3.9999999999999982
1179,3.8999999999999986
1180,8.399999999999986
1181,4.899999999999995
1182,4.4999999999999964
1183,3.8999999999999986
1184,8.399999999999986
1185,4.999999999999995
1186,4.299999999999997
1187,4.1999999999999975
1188,3.8999999999999986
1189,8.399999999999986
1190,8.399999999999986
1191,3.8999999999999986
1192,3.8999999999999986
1193,4.699999999999996
1194,6.199999999999994
1195,6.199999999999994
1196,6.299999999999994
1197,3.8999999999999986
1198,8.399999999999986
1199,3.8999999999999986
1200,3.8999999999999986
1201,4.4999999999999964
1202,3.8999999999999986
1203,3.8999999999999986
1204,6.099999999999994
1205,3.8999999999999986
1206,6.699999999999992
1207,3.8999999999999986
1208,3.8999999999999986
1209,6.199999999999994
1210,3.8999999999999986
1211,5.999999999999995
1212,4.399999999999997
1213,8.499999999999986
1214,3.8999999999999986
1215,4.999999999999995
1216,6.699999999999992
1217,6.099999999999994
1218,3.8999999999999986
1219,3.8999999999999986
1220,6.299999999999994
1221,6.299999999999994
1222,3.8999999999999986
1223,4.799999999999995
1224,3.8999999999999986
1225,3.8999999999999986
1226,4.399999999999997
1227,3.9999999999999982
1228,8.399999999999986
1229,4.4999999999999964
1230,8.399999999999986
1231,4.699999999999996
1232,4.1999999999999975
1233,3.8999999999999986
1234,3.8999999999999986
1235,6.499999999999993
1236,3.8999999999999986
1237,8.399999999999986
1238,4.699999999999996
1239,9.199999999999983
1240,3.8999999999999986
1241,6.299999999999994
1242,8.399999999999986
1243,6.399999999999993
1244,4.999999999999995
1245,3.8999999999999986
1246,3.8999999999999986
1247,3.8999999999999986
1248,4.299999999999997
1249,3.8999999999999986
1250,4.399999999999997
1251,3.8999999999999986
1252,6.699999999999992
1253,4.4999999999999964
1254,5.999999999999995
1255,8.399999999999986
1256,4.699999999999996
1257,3.8999999999999986
1258,3.8999999999999986
1259,6.799999999999992
1260,4.099999999999998
1261,5.999999999999995
1262,5.999999999999995
1263,4.599999999999996
1264,8.399999999999986
1265,6.099999999999994
1266,4.699999999999996
1267,6.799999999999992
1268,3.9999999999999982
1269,6.299999999999994
1270,3.8999999999999986
1271,4.1999999999999975
1272,5.999999999999995
1273,8.399999999999986
1274,6.499999999999993
1275,3.8999999999999986
