Episode,Reward
337,-132.29070044298953
338,-88.844471962163
339,-127.68561601035665
340,-22.442192621430678
341,-111.5591599475808
342,-166.75803658022465
343,-112.29173087599153
344,-96.25442711184296
345,-108.27166203020452
346,-41.62390553066864
347,-91.19479050133384
348,-17.244407728566316
349,-81.70158591171185
350,-188.00129832488687
351,-85.60477754614833
352,-98.3109830813924
353,-36.440758294207754
354,22.79460616916184
355,-157.06906330431474
356,-63.76635159424184
357,-46.97486973960805
358,-108.82214199009961
359,-104.20958529809033
360,-93.98212586700318
361,-105.0291929136432
362,-19.33957669257289
363,-38.08914138300683
364,-83.25535990729554
365,-295.33631456342596
366,-1.8894493900823477
367,-94.29597215262993
368,-55.210819059044226
369,-78.31774932365545
370,-47.59547069087209
371,-201.8540884548629
372,-22.83909000225377
373,-120.38503881656732
374,-64.15550261979028
375,-160.99798901097768
376,-92.7661441516691
377,-114.70767997418127
378,-110.95399135154375
379,-109.1906207215875
380,-48.81236099432097
381,-86.79512317402956
382,14.155626307926518
383,-76.43269601085049
384,-16.586632181614462
385,-16.580050022902583
386,-106.90455258225848
387,-75.20354193849803
388,-278.3643865818558
389,-178.84749122387763
390,-98.15623319516178
391,-8.106343425012568
392,-144.00397289786468
393,-42.53896264212777
394,-82.31249980932158
395,-46.426813540477006
396,-46.27507032199271
397,-91.42319644072928
398,-118.97878292093671
399,-147.1794764030546
400,-69.09024417126254
401,-88.90600110881874
402,-42.722869376642585
403,-70.20012272411171
404,-31.38860358230093
405,-92.28407002809622
406,-69.70777281805987
407,-107.53397211666649
408,-37.27392359491823
409,-76.95742596619229
410,-172.96521795775433
411,-27.66989684271624
412,-5.462750983958728
413,-72.71586208837378
414,-3.9875862595231126
415,-37.10663426414381
416,-4.311125921971993
417,-79.00589631287971
418,-18.535231362608954
419,-17.689140010122998
420,-28.305334227055837
421,-116.58750584016967
422,-123.82784862882916
423,-5.383266786025018
424,-82.6139512399675
425,-8.94799845852598
426,-81.11175534997355
427,-98.09391030601921
428,-109.93007236062248
429,-50.88527368886872
430,-151.6568848967521
431,-50.64461107857021
432,18.221770486551705
433,-43.903174760818075
434,-79.7391477058489
435,18.286616001179908
436,-113.48235466414144
437,-26.54240375087933
438,19.284744142958004
439,-5.67111987377703
440,-8.087901595029887
441,3.268428915130457
442,-81.0200987251506
443,-75.30159173041963
444,-30.67538812657581
445,-71.95650091272745
446,-6.543067666050376
447,-70.88645970576704
448,-42.495241671594535
449,-56.46568236930946
450,-15.114385852254046
451,-6.685887151131979
452,-97.07704360447606
453,-30.999121815242418
454,-26.93355892592639
455,-43.479190510363864
456,8.136101889691417
457,-58.15064359097899
458,-3.3681281106299537
459,-37.26406569245344
460,-32.92562753294288
461,-16.36254591254732
462,-63.665004056637486
463,-117.60621295541554
464,-9.481705052946864
465,-69.47732586422774
466,-89.89022283193088
467,-52.541070574752965
468,-22.592847658663874
469,-82.6223396123831
470,-31.28458404321735
471,-91.06375776761841
472,-92.7595631049475
473,-68.55589726815543
474,-60.7668859364777
475,-44.9187786333318
476,-48.697585856010875
477,-304.84603551499026
478,-51.19754548965585
479,-25.514000240576166
480,-48.031346201403466
481,-29.314025000970474
482,22.94243752358411
483,-81.11358131594173
484,-79.69471997488253
485,-27.408724279513592
486,-81.52136972621095
487,-89.61473145597367
488,-304.3503386815475
489,-68.84819516706148
490,-3.625125284440017
491,-90.60786353557265
492,-102.75672498405508
493,-63.37712449583236
494,-108.71143957912565
495,-152.558447988134
496,-2.7256468919213432
497,-27.505955535313674
498,-7.506327574206367
499,-61.888782213260164
500,-36.94773142628867
501,0.9793634731602339
502,-13.47379527354154
503,-150.87516157464864
504,-120.09878124235868
505,20.89148219235028
506,-165.20561838680274
507,2.3503931672321556
508,-9.525871870171045
509,-23.490243163116027
510,13.45502337208032
511,-15.333658840123476
512,-79.97767135580146
513,-84.80173315707513
514,15.436195243695337
515,-21.466060057339703
516,-8.311672331240345
517,-276.9076033698215
518,-31.493279079517986
519,-52.374854653886814
520,-21.131100062191237
521,-30.660219738953586
522,-28.312202510991042
523,-20.240147675144527
524,-20.446551611472984
525,-8.743519323639848
526,10.287851206062342
527,-66.94366541656014
528,-41.32672776304115
529,-3.1499526647207716
530,-7.944038688070108
531,-7.760027128058908
532,30.839591932293278
533,19.326105902586917
534,-27.5460696041838
535,-24.67305786603231
536,-1.2953784103494712
537,-377.3394704983338
538,-18.00506515855474
539,-38.765313991515654
540,-47.76670003170551
541,32.262769373873084
542,-258.7143447953564
543,-68.31697002390659
544,-37.26939572597277
545,-11.925783862052924
546,-108.92235683847456
547,-89.95524113632031
548,-22.313202870054873
549,-45.71170920038517
550,-54.29325904716094
551,-3.1183053539978545
552,-23.581728324654165
553,6.633269774260555
554,23.838732232830594
555,16.11750231684931
556,-9.554619748363905
557,-32.48433566903712
558,-64.57782998545393
559,-35.2815421800827
560,-25.057586734143044
561,-184.34342493020335
562,-127.68417495227892
563,-43.4749141459033
564,-12.825717414119339
565,-43.39325652458615
566,-36.02949998253065
567,31.648653974924372
568,-28.778136427592404
569,16.99211188812454
570,-57.15504546100195
571,-39.66836043174101
572,-110.43810932772813
573,-26.297491594763738
574,-74.80174026130281
575,-26.914525887165883
576,-39.80145661064035
577,5.864540548096684
578,30.806851023708237
579,6.423595515209684
580,-54.144746707154965
581,-2.343890612408231
582,-44.40922432577767
583,-39.393587894091006
584,-79.30482053019317
585,-31.026818297643842
586,51.911168761928025
587,36.08019689712875
588,10.507622909508756
589,-34.774132598133704
590,48.10711645081455
591,-130.7914269773164
592,26.808674654170687
593,-52.83819660664191
594,8.584702206771809
595,-27.619774066136145
596,-12.578018577196255
597,-11.44975685853575
598,-26.42221502552109
599,-35.34741702762746
600,32.404036074478086
601,21.476929561410767
602,-22.3931942181764
603,31.082933593050008
604,-16.219580228937225
605,-65.74773215546928
606,-41.81682878477334
607,-11.48178944584328
608,17.332714503789607
609,52.004136281158665
610,-36.59521207196656
611,37.28727480328965
612,-47.680226593161294
613,-56.968810855234814
614,-18.149078981088365
615,76.6720705877781
616,50.69265202946022
617,74.49423882526995
618,0.5998604090368549
619,8.109038583083574
620,-56.038011545654356
621,85.73847019395352
622,25.253945006521448
623,-22.054304208459364
624,65.6086137544428
625,82.09870543096012
626,4.277884694292831
627,-1.2424825534112511
628,22.886201664092873
629,-37.696680130798235
630,73.07771053879227
631,2.491022107534575
632,16.946526507218223
633,68.59804086356871
634,92.36242869246276
635,72.03587729394798
636,17.691514764112966
637,-22.364754800322217
638,49.804115516624535
639,-80.4842725756441
640,110.87653167727673
641,32.84426588509633
642,189.7504163158159
643,40.24251793754727
644,95.19212048531539
645,98.39199160916037
646,-52.114096909931035
647,58.85659560214272
648,41.23182506654288
649,81.90738723178146
650,64.57001776508523
651,-0.5678993301983155
652,58.730264590920186
653,77.9494307115143
654,82.9506441354951
655,37.439145846419095
656,109.25786649731585
657,-29.620722733907115
658,107.28951140652217
659,61.37461743948316
660,62.25995760402941
661,89.35927500742216
662,86.19176016823509
663,37.12163548837334
664,24.979021638095936
665,-25.156445339570013
666,83.40634257989245
667,132.56828879565808
668,89.86207183382318
669,95.19785919792272
670,111.35923128453807
671,-6.520258759966182
672,18.443203506903423
673,50.86216244269268
674,31.161243454199372
675,66.24391516608472
676,-37.38650912317902
677,63.586660441294065
678,71.06331332947104
679,151.35332461365874
680,92.34573457326493
681,74.85152472912868
682,100.49593742771181
683,81.81699593343278
684,62.54180831143108
685,79.34854824248292
686,90.15580477252011
687,70.5703833639759
688,17.8619089518461
689,81.46136273636718
690,123.6752571706298
691,80.99948479715113
692,24.1278888697065
693,32.708108359969394
694,142.26517106336885
695,87.62723088919813
696,82.51811203215743
697,113.32895162822919
698,78.68150715344089
699,74.32801540484198
700,64.0662177451608
701,82.76619186178766
702,57.79715179706613
703,86.18685838410335
704,80.29284011266701
705,74.34822614895555
706,97.38959078913118
707,109.32146586684901
708,57.857452919121705
709,67.27845614944057
710,73.55210597265798
711,105.79291560291162
712,126.83293133400969
713,43.366205679578755
714,34.80347919570284
715,70.82875968237815
716,153.71599423149775
717,87.34414647345811
718,61.89606637071218
719,120.25497703830918
720,66.2393326554827
721,133.05656604490426
722,101.57923220823044
723,89.31596848655984
724,131.55945341173853
725,79.21210535886527
726,73.71161400626973
727,-192.2288905687641
728,90.39249654507044
729,62.16010987718769
730,116.7558222688634
731,112.60299860290229
732,219.2869713522877
733,239.14563614131293
734,233.90447545525086
735,178.24939292388805
736,30.67212306911277
737,91.90951917911667
738,225.23619551821827
739,142.14126259841174
740,53.236248440608065
741,86.47276892745725
742,117.83171972230994
743,130.86321024634742
744,77.23828452735685
745,58.20502448063042
746,181.24751342378238
747,46.45089710977884
748,87.97235247255432
749,243.76304504006532
750,220.0462103398456
751,34.58685638441665
752,-47.22015300702031
753,46.680389179810945
754,81.87750780566097
755,88.21458322838794
756,-13.821856352521849
757,89.3817964647355
758,58.30163873768615
759,233.27842744795072
760,235.5531023199429
761,80.52014444036112
762,56.67532399528366
763,83.6851825399319
764,37.86832277988478
765,86.8766357146703
766,3.408995415090287
767,188.2372505688246
768,67.32455434463323
769,91.67398907540422
770,226.2507499063114
771,176.53628413922823
772,5.444334916368095
773,85.73351922645226
774,220.61841960614936
775,187.06101540528607
776,193.28248097618874
777,-231.27962796034862
778,10.541636867415844
779,93.56370142100306
780,60.368089986295935
781,95.39158067243851
782,-42.21860971180544
783,117.26038433967636
784,167.76588110245385
785,5.753231481773128
786,-98.64273077958492
787,17.301982823640873
788,227.7686474929616
789,25.213060120804
790,139.9086283854256
791,-83.16100281245116
792,131.66098395083475
793,83.84021373421903
794,179.97297006965107
795,63.21464041881556
796,63.39110042742498
797,-181.60727596238357
798,21.955635967134853
799,-150.74441520705557
800,53.762625069041434
801,191.43951494952637
802,59.87943561179343
803,-25.009352097956324
804,-195.57772957835328
805,269.74669464709234
806,110.26306112906593
807,194.2609771002813
808,161.44157950689817
809,56.45594605224464
810,7.194262882745892
811,-23.730872836970192
812,128.80422276601502
813,179.65952439446062
814,18.659448534194446
815,14.069348872189968
816,-9.195574045997976
817,207.40246459847464
818,95.22876861089178
819,143.88504094418155
820,72.44683253734857
821,46.13894409135024
822,226.59488181385026
823,205.28334582601764
824,164.5298180094565
825,188.64979125826454
826,84.29586678107174
827,-59.29785175979086
828,135.39433054274645
829,47.83099730861707
830,171.11043536863934
831,-217.90359356965115
832,125.79935155521406
833,189.41687203385646
834,-261.42262030427423
835,-22.427869720577235
836,204.88519163205282
837,-32.79419124029771
838,223.6210503240059
839,112.75550565399303
840,157.65376148137818
841,153.43346087670182
842,85.43288327656632
843,19.193935865146464
844,124.93924844305403
845,6.547812269688606
846,146.0996110814371
847,9.334895492160811
848,203.26243689132372
849,-99.1467028601007
850,-1.1542477503644268
851,42.288316011069625
852,72.85350236008759
853,35.97218670501894
854,130.45204864027085
855,147.30526831441227
856,229.43780403791962
857,169.1563016207787
858,143.41821181619582
859,214.207239214012
860,9.446059874639774
861,18.910525433735074
862,23.997670508755288
863,173.19807403953953
864,21.353732353936874
865,186.7737032325129
866,125.11791658490205
867,-107.05473810620921
868,215.68649703782756
869,297.3995634185342
870,100.23710447986265
871,191.15907228429057
872,198.28546753126608
873,154.3644155807853
874,44.090808765293716
875,-9.155709698729726
876,150.54059220433052
877,149.6907328435148
878,138.20286696088152
879,193.96510245102468
880,29.8483459273824
881,146.45197379461936
882,70.51077602157447
883,188.5639289379093
884,134.98137566319906
885,142.84102563994543
886,120.62490756247749
887,178.54924612530348
888,207.99263759800988
889,-160.36733076720856
890,157.4476545535256
891,135.6982060313312
892,114.1512138794579
893,130.48331145607898
894,187.28911943084745
895,68.48393062720201
896,-198.38482529121882
897,149.53147988704194
898,148.47909477759634
899,-9.670287187694962
900,87.86473287452267
901,147.80747370863523
902,95.74964792704964
903,153.34454890430857
904,130.0582412432078
905,144.6150715622043
906,175.94137100350704
907,139.59777239744682
908,137.97779988863775
909,211.6024264637642
910,116.55083038998131
911,139.94723378691873
912,177.84275376326764
913,78.03375627107694
914,-108.23027347904888
915,-20.055960233477293
916,211.94171789666797
917,-23.533171381961875
918,129.84220045501002
919,142.70287541831436
920,100.86844412811064
921,-101.20040010444109
922,204.2632045683922
923,-69.97757918186359
924,118.64786230628471
925,-10.694991807464774
926,105.61079154679706
927,109.90937305499378
928,-90.73254541621657
929,103.22280925416575
930,146.3231743583107
931,154.44622009283938
932,185.560473567396
933,119.46504160247123
934,62.22966321301891
935,36.7814216203423
936,188.47013954304964
937,180.6381034102069
938,181.83623017429977
939,147.2673846106485
940,121.16189220355997
941,164.99173194025352
942,184.48261033894778
943,172.91436640422867
944,-180.75691516206564
945,92.43561439190361
946,-153.32863451944036
947,162.4109527695568
948,216.1981923519536
949,169.32194427444693
950,92.31512474160645
951,-83.35860611221555
952,142.05660128475193
953,179.93866806358096
954,89.20005940306031
955,134.2981547685153
956,-49.17768819135503
957,-10.325980528760866
958,223.23216766041446
959,89.59658101620055
960,105.89539705755891
961,76.44341171478158
962,183.41778870305416
963,-26.346557256659537
964,4.594704352176602
965,178.2744979686738
966,21.35104460838422
967,195.85418272096246
968,-43.10728588313464
969,108.19310941377312
970,134.83809354382817
971,146.438051156425
972,-20.747906590638813
973,196.07313792778461
974,134.15948716165778
975,191.34023131443482
976,125.22672106734552
977,-47.1919545783086
978,189.5785012840535
979,214.59291605024495
980,69.90750556772186
981,105.95149926017754
982,105.91538114946201
983,-81.37078465409832
984,202.25695130496385
985,205.30140068386044
986,196.9294611248538
987,158.6115324599174
988,136.33519177755764
989,192.34420704830634
990,-181.14088072130906
991,-47.44231538004398
992,139.90754113890705
993,170.71588494237153
994,158.31707745364355
995,185.82363713676835
996,178.11261221520283
997,-45.49595362059368
998,143.06201864879566
999,170.28206630930487
1000,190.42294960573525
